superkingdom	baltimore	phylum	class	order	family	subfamily	genus	species	name	tax_id
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Liberibacter	NA	Candidatus Liberibacter asiaticus	34021
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Liberibacter	NA	Candidatus Liberibacter solanacearum	556287
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	NA	Rhizobium	379
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Rhizobium	NA	Rhizobium sp. NT-26	1125847
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA	NA	Agrobacterium	357
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	Agrobacterium	NA	Agrobacterium rhizogenes	359
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Chelatococcaceae	NA	NA	NA	Chelatococcus	28209
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Chelatococcaceae	NA	Chelatococcus	NA	Chelatococcus daeguensis	444444
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	NA	Brucella	NA	Brucella vulpis	981386
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	NA	Brucella	NA	Brucella melitensis	29459
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	NA	Brucella	NA	Brucella abortus	235
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	NA	Brucella	NA	Brucella canis	36855
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	NA	NA	Hyphomicrobium	81
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	Hyphomicrobium	NA	Hyphomicrobium nitrativorans	1427356
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	Filomicrobium	NA	Candidatus Filomicrobium marinum	1608628
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	Pelagibacterium	NA	Pelagibacterium halotolerans	531813
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	Rhodomicrobium	NA	Rhodomicrobium vannielii	1069
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	Blastochloris	NA	Blastochloris viridis	1079
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	NA	Xanthobacteraceae	335928
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	NA	Parvibaculum	NA	Parvibaculum lavamentivorans	256618
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	NA	Anderseniella	NA	Anderseniella sp. Alg231-50	1922226
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	NA	NA	NA	Bartonella	773
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	NA	Bartonella	NA	Bartonella sp. Raccoon60	1933912
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Cohaesibacteraceae	NA	Cohaesibacter	NA	Cohaesibacter sp. ES.047	1798205
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	NA	Methylocystaceae	31993
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	NA	Methylocystis	NA	Methylocystis sp. SC2	187303
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	Hartmannibacter	NA	Hartmannibacter diazotrophicus	1482074
Bacteria		Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	NA	Mesorhizobium	NA	Mesorhizobium huakuii	28104
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	Kozakia	NA	Kozakia baliensis	153496
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA	NA	Roseomonas	125216
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA	NA	Rhodospirillaceae	41295
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	Rhodospirillum	NA	Rhodospirillum centenum	34018
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	Tistrella	NA	Tistrella mobilis	171437
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	Candidatus Endolissoclinum	NA	Candidatus Endolissoclinum faulkneri	1263979
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA	NA	Azospirillum	191
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	Thalassospira	NA	Thalassospira xiamenensis	220697
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	Pararhodospirillum	NA	Pararhodospirillum photometricum	1084
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA	NA	Magnetospirillum	13134
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA	NA	Sphingomonadaceae	41297
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA	NA	Sphingomonas	13687
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingomonas	NA	Sphingomonas taxi	1549858
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingomonas	NA	Sphingomonas melonis	152682
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingomonas	NA	Sphingomonas hengshuiensis	1609977
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingomonas	NA	Sphingomonas panacis	1560345
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingorhabdus	NA	Sphingorhabdus flavimaris	266812
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingorhabdus	NA	Sphingorhabdus sp. Alg231-15	1922222
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Blastomonas	NA	Blastomonas sp. RAC04	1842535
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	Sphingobium	NA	Sphingobium baderi	1332080
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	NA	NA	NA	NA	Erythrobacteraceae	335929
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	Erythrobacter	NA	Erythrobacter sp. Alg231-14	1922225
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	Erythrobacter	NA	Erythrobacter seohaensis	266951
Bacteria		Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	Porphyrobacter	NA	Porphyrobacter sp. CACIAM 03H1	2003315
Bacteria		Proteobacteria	Alphaproteobacteria	Caulobacterales	NA	NA	NA	NA	Caulobacteraceae	76892
Bacteria		Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA	NA	Brevundimonas	41275
Bacteria		Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	Brevundimonas	NA	Brevundimonas sp. LM2	1938605
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	NA	NA	NA	NA	Rhodobacteraceae	31989
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Thalassococcus	NA	Thalassococcus sp. SH-1	2109625
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Gemmobacter	NA	Gemmobacter sp. HYN0069	2169400
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Pannonibacter	NA	Pannonibacter phragmitetus	121719
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Salipiger	NA	Salipiger profundus	1229727
Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Labrenzia	NA	Labrenzia sp. VG12	2021862
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	Orientia	NA	Orientia tsutsugamushi	784
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA	NA	Rickettsia	780
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	Rickettsia	NA	Rickettsia endosymbiont of Bemisia tabaci	337479
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	Candidatus Phycorickettsia	NA	Candidatus Phycorickettsia trachydisci	2115978
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	NA	NA	NA	Anaplasma	768
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	NA	Neorickettsia	NA	Neorickettsia helminthoeca	33994
Bacteria		Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA	NA	Rickettsiales bacterium Ac37b	1528098
Bacteria		Proteobacteria	Alphaproteobacteria	NA	NA	NA	Phreatobacter	NA	Phreatobacter cathodiphilus	1868589
Bacteria		Proteobacteria	Alphaproteobacteria	NA	NA	NA	Micavibrio	NA	Micavibrio aeruginosavorus	349221
Bacteria		Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	NA	Candidatus Pelagibacter	NA	Candidatus Pelagibacter sp. IMCC9063	1002672
Bacteria		Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	NA	NA	NA	endosymbiont of Acanthamoeba sp. UWC8	86106
Bacteria		Proteobacteria	NA	NA	NA	NA	NA	NA	Gammaproteobacteria	1236
Bacteria		Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	NA	Enterobacterales	91347
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA	NA	Enterobacteriaceae	543
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	NA	Escherichia	561
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Escherichia	NA	Escherichia coli	562
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Escherichia	NA	Escherichia albertii	208962
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Candidatus Blochmannia	NA	Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	NA	secondary endosymbiont of Ctenarytaina eucalypti	1199245
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Candidatus Mikella	NA	Candidatus Mikella endobia	1778264
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Salmonella	NA	Salmonella enterica	28901
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	NA	Klebsiella	570
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Klebsiella	NA	Klebsiella michiganensis	1134687
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Klebsiella	NA	Klebsiella pneumoniae	573
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Klebsiella	NA	Klebsiella aerogenes	548
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Enterobacter	NA	Enterobacter cloacae	550
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Enterobacter	NA	Enterobacter sp. Crenshaw	1977566
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Kosakonia	NA	Kosakonia cowanii	208223
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	Citrobacter	NA	Citrobacter koseri	545
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	NA	Leclercia	83654
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	NA	Photorhabdus	NA	Photorhabdus asymbiotica	291112
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	NA	Photorhabdus	NA	Photorhabdus thracensis	230089
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	NA	Proteus	NA	Proteus mirabilis	584
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	NA	Providencia	NA	Providencia stuartii	588
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	NA	Providencia	NA	Providencia sneebia	516075
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	NA	Morganella	NA	Morganella morganii	582
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA	Yersinia	NA	Yersinia pestis	632
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA	Yersinia	NA	Yersinia pseudotuberculosis	633
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA	Yersinia	NA	Yersinia enterocolitica	630
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA	Serratia	NA	Serratia marcescens	615
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	NA	Serratia	NA	Serratia plymuthica	82996
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	NA	Dickeya	NA	Dickeya solani	1089444
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	NA	Sodalis	NA	Candidatus Sodalis pierantonius	1486991
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	NA	Erwinia	NA	Erwinia billingiae	182337
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	NA	Erwinia	NA	Erwinia sp. Ejp617	215689
Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	NA	Obesumbacterium	NA	Obesumbacterium proteus	82983
Bacteria		Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	NA	Alcanivorax	NA	Alcanivorax sp. N3-2A	2014542
Bacteria		Proteobacteria	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	NA	Endozoicomonas	NA	Endozoicomonas montiporae	1027273
Bacteria		Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	NA	Candidatus Portiera	NA	Candidatus Portiera aleyrodidarum	91844
Bacteria		Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	NA	Gynuella	NA	Gynuella sunshinyii	1445505
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	NA	NA	NA	NA	Pseudomonadaceae	135621
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	NA	NA	Pseudomonas	286
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas aeruginosa	287
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas synxantha	47883
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas azotoformans	47878
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas poae	200451
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas chlororaphis	587753
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas brassicacearum	930166
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas vancouverensis	95300
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas sp. B10	118613
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas sp. MT-1	150396
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas sp. MYb193	1827300
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Pseudomonas	NA	Pseudomonas silesiensis	1853130
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	NA	NA	Acinetobacter	469
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	Acinetobacter	NA	Acinetobacter venetianus	52133
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	Acinetobacter	NA	Acinetobacter haemolyticus	29430
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	NA	NA	Psychrobacter	497
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	Psychrobacter	NA	Psychrobacter alimentarius	261164
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	Psychrobacter	NA	Psychrobacter arcticus	334543
Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	Moraxella	NA	Moraxella catarrhalis	480
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA	NA	Vibrio	662
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio cholerae	666
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio vulnificus	672
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Vibrio	NA	Vibrio natriegens	691
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	NA	NA	Aliivibrio	511678
Bacteria		Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	NA	Photobacterium	NA	Photobacterium damselae	38293
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	NA	NA	NA	NA	Xanthomonadaceae	32033
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Luteimonas	NA	Luteimonas sp. 100111	2006110
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Stenotrophomonas	NA	Stenotrophomonas maltophilia	40324
Bacteria		Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Pseudoxanthomonas	NA	Pseudoxanthomonas suwonensis	314722
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	NA	Halothiobacillus	NA	Halothiobacillus neapolitanus	927
Bacteria		Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	NA	Marichromatium	NA	Marichromatium purpuratum	37487
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	NA	Shewanella	NA	Shewanella sp. Pdp11	2059264
Bacteria		Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	NA	Shewanella	NA	Shewanella frigidimarina	56812
Bacteria		Proteobacteria	Gammaproteobacteria	Pasteurellales	NA	NA	NA	NA	Pasteurellaceae	712
Bacteria		Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	NA	NA	NA	Methylophaga	40222
Bacteria		Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	NA	Coxiella	NA	Coxiella endosymbiont of Amblyomma americanum	325775
Bacteria		Proteobacteria	Gammaproteobacteria	Methylococcales	NA	NA	NA	NA	Methylococcaceae	403
Bacteria		Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	NA	NA	NA	Aeromonas	642
Bacteria		Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA	Cellvibrio	NA	Cellvibrio sp. PSBB006	1987723
Bacteria		Proteobacteria	NA	NA	NA	NA	NA	NA	Betaproteobacteria	28216
Bacteria		Proteobacteria	Betaproteobacteria	NA	NA	NA	NA	NA	Burkholderiales	80840
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA	NA	Comamonadaceae	80864
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA	Variovorax	34072
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Variovorax	NA	Variovorax paradoxus	34073
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Variovorax	NA	Variovorax sp. PMC12	2126319
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Acidovorax	NA	Acidovorax sp. KKS102	358220
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Acidovorax	NA	Acidovorax sp. T1	1858609
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Limnohabitans	NA	Limnohabitans sp. 63ED37-2	1678128
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Comamonas	NA	Comamonas testosteroni	285
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Curvibacter	NA	Curvibacter sp. AEP1-3	1844971
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA	Rhodoferax	28065
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Simplicispira	NA	Simplicispira suum	2109915
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Candidatus Symbiobacter	NA	Candidatus Symbiobacter mobilis	1436290
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA	NA	Burkholderiaceae	119060
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA	NA	Ralstonia	48736
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Ralstonia	NA	Ralstonia pickettii	329
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Ralstonia	NA	Ralstonia mannitolilytica	105219
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Ralstonia	NA	Ralstonia insidiosa	190721
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Ralstonia	NA	Ralstonia solanacearum	305
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA	NA	Burkholderia	32008
Bacteria		Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	NA	Burkholderia	NA	Burkholderia pseudomallei	28450
